D_eff,delta_psi,recent_hits,S_final,fertile,intelligence_score,compression_ratio,fidelity_proxy
15,0.4,2,0.1298535850293288,False,0.0,60.0,0.0
15,0.4,3,0.12989783995830465,False,0.0,60.0,0.0
15,0.5,0,0.14246287325162046,False,0.0,60.0,0.0
15,0.5,1,0.14249516499275386,False,0.0,60.0,0.0
15,0.5,2,0.14252742538612292,False,0.0,60.0,0.0
15,0.5,3,0.14255965446281768,False,0.0,60.0,0.0
15,0.6,0,0.17162290833316107,False,0.0,60.0,0.0
15,0.6,1,0.17162752972286308,False,0.0,60.0,0.0
15,0.6,2,0.17163214662627138,False,0.0,60.0,0.0
15,0.6,3,0.17163675904783537,False,0.0,60.0,0.0
15,0.7,0,0.21568679510166028,True,0.6139119673444018,60.0,0.9227823934688804
15,0.7,1,0.21564960367361688,True,0.6136640244907792,60.0,0.9227328048981559
15,0.7,2,0.21561244834979323,True,0.6134163223319549,60.0,0.922683264466391
15,0.7,3,0.21557532909438207,True,0.6131688606292137,60.0,0.9226337721258429
15,0.8,0,0.2707715492935918,True,0.9811436619572788,60.0,0.9962287323914558
15,0.8,1,0.27068208719774095,True,0.9805472479849396,60.0,0.996109449596988
15,0.8,2,0.27059271194876156,True,0.9799514129917436,60.0,0.9959902825983488
15,0.8,3,0.270503423460521,True,0.9793561564034731,60.0,0.9958712312806947
15,0.9,0,0.3306755965328316,True,0.6194960231144562,60.0,0.9238992046228913
15,0.9,1,0.33052929067686054,True,0.6204713954875964,60.0,0.9240942790975193
15,0.9,2,0.3303831268498209,True,0.6214458210011939,60.0,0.9242891642002389
15,0.9,3,0.33023710491085173,True,0.6224193005943218,60.0,0.9244838601188644
15,1.0,0,0.38714985691722265,False,0.0,60.0,0.0
15,1.0,1,0.3869499618722369,False,0.0,60.0,0.0
15,1.0,2,0.3867502608788113,False,0.0,60.0,0.0
15,1.0,3,0.3865507537444904,False,0.0,60.0,0.0
15,1.1,0,0.4304495936924308,False,0.0,60.0,0.0
15,1.1,1,0.43020861094195684,False,0.0,60.0,0.0
15,1.1,2,0.42996786212964144,False,0.0,60.0,0.0
15,1.1,3,0.4297273470234703,False,0.0,60.0,0.0
15,1.2,0,0.4501540318045645,False,0.0,60.0,0.0
15,1.2,1,0.44989435124643035,False,0.0,60.0,0.0
15,1.2,2,0.44963492277767375,False,0.0,60.0,0.0
15,1.2,3,0.4493757461482785,False,0.0,60.0,0.0
16,0.2,0,0.15011080626929388,False,0.0,64.0,0.0
16,0.2,1,0.15013584078341327,False,0.0,64.0,0.0
16,0.2,2,0.15016085099484658,False,0.0,64.0,0.0
16,0.2,3,0.15018583692769666,False,0.0,64.0,0.0
16,0.3,0,0.13339974965299545,False,0.0,64.0,0.0
16,0.3,1,0.13344064151461352,False,0.0,64.0,0.0
16,0.3,2,0.13348149367975215,False,0.0,64.0,0.0
16,0.3,3,0.1335223061877813,False,0.0,64.0,0.0
16,0.4,0,0.13021298625722627,False,0.0,64.0,0.0
16,0.4,1,0.1302569020817046,False,0.0,64.0,0.0
16,0.4,2,0.13030077527413936,False,0.0,64.0,0.0
16,0.4,3,0.13034460587681201,False,0.0,64.0,0.0
16,0.5,0,0.14278916277913564,False,0.0,64.0,0.0
16,0.5,1,0.14282114489972605,False,0.0,64.0,0.0
16,0.5,2,0.14285309597312165,False,0.0,64.0,0.0
16,0.5,3,0.14288501603011433,False,0.0,64.0,0.0
16,0.6,0,0.1716696048261159,False,0.0,64.0,0.0
16,0.6,1,0.1716741819048846,False,0.0,64.0,0.0
16,0.6,2,0.17167875454037515,False,0.0,64.0,0.0
16,0.6,3,0.17168332273699435,False,0.0,64.0,0.0
16,0.7,0,0.21531099704748322,True,0.6114066469832213,64.0,0.9222813293966443
16,0.7,1,0.21527416221929285,True,0.6111610814619522,64.0,0.9222322162923905
16,0.7,2,0.21523736314914685,True,0.6109157543276456,64.0,0.9221831508655292
16,0.7,3,0.21520059980158118,True,0.6106706653438745,64.0,0.9221341330687749
16,0.8,0,0.2698675861141168,True,0.9751172407607788,64.0,0.9950234481521558
16,0.8,1,0.2697789818011454,True,0.9745265453409693,64.0,0.9949053090681939
16,0.8,2,0.269690463502338,True,0.9739364233489199,64.0,0.994787284669784
16,0.8,3,0.2696020311323877,True,0.9733468742159178,64.0,0.9946693748431836
16,0.9,0,0.3291972597525282,True,0.6293516016498119,64.0,0.9258703203299624
16,0.9,1,0.32905235671031,True,0.6303176219312665,64.0,0.9260635243862534
16,0.9,2,0.3289075943352176,True,0.6312827044318827,64.0,0.9262565408863765
16,0.9,3,0.32876297248774056,True,0.6322468500817296,64.0,0.926449370016346
16,1.0,0,0.3851300321108841,False,0.0,64.0,0.0
16,1.0,1,0.38493205370495803,False,0.0,64.0,0.0
16,1.0,2,0.3847342674899819,False,0.0,64.0,0.0
16,1.0,3,0.3845366732753452,False,0.0,64.0,0.0
16,1.1,0,0.4280146011825283,False,0.0,64.0,0.0
16,1.1,1,0.42777592902935974,False,0.0,64.0,0.0
16,1.1,2,0.4275374885712974,False,0.0,64.0,0.0
16,1.1,3,0.4272992795785519,False,0.0,64.0,0.0
16,1.2,0,0.4475301086698986,False,0.0,64.0,0.0
16,1.2,1,0.4472729179878933,False,0.0,64.0,0.0
16,1.2,2,0.44701597697817547,False,0.0,64.0,0.0
16,1.2,3,0.446759285393126,False,0.0,64.0,0.0
17,0.2,0,0.15036043366376084,False,0.0,68.0,0.0
17,0.2,1,0.15038523130307152,False,0.0,68.0,0.0
17,0.2,2,0.1504100048696464,False,0.0,68.0,0.0
17,0.2,3,0.15043475438736031,False,0.0,68.0,0.0
17,0.3,0,0.13380749588773147,False,0.0,68.0,0.0
17,0.3,1,0.13384800083343606,False,0.0,68.0,0.0
17,0.3,2,0.13388846645826652,False,0.0,68.0,0.0
17,0.3,3,0.1339288928012203,False,0.0,68.0,0.0
17,0.4,0,0.13065088542267878,False,0.0,68.0,0.0
17,0.4,1,0.13069438571872014,False,0.0,68.0,0.0
17,0.4,2,0.13073784378609932,False,0.0,68.0,0.0
17,0.4,3,0.13078125966669774,False,0.0,68.0,0.0
17,0.5,0,0.14310806704843518,False,0.0,68.0,0.0
17,0.5,1,0.14313974655645395,False,0.0,68.0,0.0
17,0.5,2,0.1431713953110443,False,0.0,68.0,0.0
17,0.5,3,0.14320301334270674,False,0.0,68.0,0.0
17,0.6,0,0.17171524438763666,False,0.0,68.0,0.0
17,0.6,1,0.17171977815840853,False,0.0,68.0,0.0
17,0.6,2,0.1717243075279443,False,0.0,68.0,0.0
17,0.6,3,0.17172883250060894,False,0.0,68.0,0.0
17,0.7,0,0.21494370483070813,True,0.6089580322047208,68.0,0.9217916064409442
17,0.7,1,0.21490721853106684,True,0.6087147902071122,68.0,0.9217429580414225
17,0.7,2,0.21487076765112972,True,0.6084717843408647,68.0,0.921694356868173
17,0.7,3,0.2148343521557685,True,0.6082290143717899,68.0,0.921645802874358
17,0.8,0,0.2689840832955634,True,0.9692272219704225,68.0,0.9938454443940845
17,0.8,1,0.2688963173503584,True,0.968642115669056,68.0,0.9937284231338113
17,0.8,2,0.2688086366054574,True,0.9680575773697159,68.0,0.9936115154739432
17,0.8,3,0.2687210409763608,True,0.9674736065090719,68.0,0.9934947213018144
17,0.9,0,0.32775238374228216,True,0.6389841083847856,68.0,0.9277968216769572
17,0.9,1,0.3276088517624398,True,0.6399409882504012,68.0,0.9279881976500803
17,0.9,2,0.3274654591187407,True,0.6408969392083954,68.0,0.9281793878416791
17,0.9,3,0.3273222056729947,True,0.6418519621800354,68.0,0.9283703924360072
17,1.0,0,0.383155924149517,False,0.0,68.0,0.0
17,1.0,1,0.3829598190013186,False,0.0,68.0,0.0
17,1.0,2,0.3827639042255729,False,0.0,68.0,0.0
17,1.0,3,0.38256817963347284,False,0.0,68.0,0.0
17,1.1,0,0.4256347224501836,False,0.0,68.0,0.0
17,1.1,1,0.4253983085961118,False,0.0,68.0,0.0
17,1.1,2,0.42516212424486355,False,0.0,68.0,0.0
17,1.1,3,0.4249261691688235,False,0.0,68.0,0.0
17,1.2,0,0.4449655755807399,False,0.0,68.0,0.0
17,1.2,1,0.44471081841884635,False,0.0,68.0,0.0
17,1.2,2,0.4444563085668588,False,0.0,68.0,0.0
17,1.2,3,0.4442020457795009,False,0.0,68.0,0.0
18,0.2,0,0.15060368963994222,False,0.0,72.0,0.0
18,0.2,1,0.15062825645036915,False,0.0,72.0,0.0
18,0.2,2,0.15065279941214138,False,0.0,72.0,0.0
18,0.2,3,0.15067731854891153,False,0.0,72.0,0.0
18,0.3,0,0.13420483492408528,False,0.0,72.0,0.0
18,0.3,1,0.13424496282940765,False,0.0,72.0,0.0
18,0.3,2,0.1342850517798743,False,0.0,72.0,0.0
18,0.3,3,0.13432510181411975,False,0.0,72.0,0.0
18,0.4,0,0.1310776077749617,False,0.0,72.0,0.0
18,0.4,1,0.13112070314839513,False,0.0,72.0,0.0
18,0.4,2,0.13116375668625205,False,0.0,72.0,0.0
18,0.4,3,0.13120676843002393,False,0.0,72.0,0.0
18,0.5,0,0.14341883169629174,False,0.0,72.0,0.0
18,0.5,1,0.14345021631553573,False,0.0,72.0,0.0
18,0.5,2,0.1434815704676196,False,0.0,72.0,0.0
18,0.5,3,0.14351289418276006,False,0.0,72.0,0.0
18,0.6,0,0.17175971905803067,False,0.0,72.0,0.0
18,0.6,1,0.17176421062618666,False,0.0,72.0,0.0
18,0.6,2,0.17176869783407542,False,0.0,72.0,0.0
18,0.6,3,0.17177318068602143,False,0.0,72.0,0.0
18,0.7,0,0.2145857872755206,True,0.6065719151701373,72.0,0.9213143830340276
18,0.7,1,0.21454964060868517,True,0.6063309373912344,72.0,0.921266187478247
18,0.7,2,0.2145135290318496,True,0.6060901935456638,72.0,0.9212180387091329
18,0.7,3,0.21447745251021247,True,0.6058496834014164,72.0,0.9211699366802834
18,0.8,0,0.2681231307504904,True,0.9634875383366025,72.0,0.9926975076673206
18,0.8,1,0.2680361817747925,True,0.9629078784986166,72.0,0.9925815756997234
18,0.8,2,0.2679493172063114,True,0.9623287813754091,72.0,0.9924657562750818
18,0.8,3,0.267862536961334,True,0.9617502464088933,72.0,0.9923500492817787
18,0.9,0,0.32634438633444923,True,0.6483707577703385,72.0,0.9296741515540677
18,0.9,1,0.3262021904223784,True,0.6493187305174772,72.0,0.9298637461034955
18,0.9,2,0.3260601325494401,True,0.6502657830037326,72.0,0.9300531566007466
18,0.9,3,0.3259182125787303,True,0.6512119161417979,72.0,0.9302423832283596
18,1.0,0,0.38123220275565584,False,0.0,72.0,0.0
18,1.0,1,0.38103792305269013,False,0.0,72.0,0.0
18,1.0,2,0.38084383195009464,False,0.0,72.0,0.0
18,1.0,3,0.38064992926082,False,0.0,72.0,0.0
18,1.1,0,0.4233155870625544,False,0.0,72.0,0.0
18,1.1,1,0.4230813738673986,False,0.0,72.0,0.0
18,1.1,2,0.4228473880387387,False,0.0,72.0,0.0
18,1.1,3,0.4226136293510783,False,0.0,72.0,0.0
18,1.2,0,0.44246649890133516,False,0.0,72.0,0.0
18,1.2,1,0.44221411314708164,False,0.0,72.0,0.0
18,1.2,2,0.4419619724006491,False,0.0,72.0,0.0
18,1.2,3,0.44171007641904475,False,0.0,72.0,0.0
